Bid,Bid_Quantity,Ask,Ask_Quantity 
TimeStamp,2014-01-29D09:22:15.257755300
677000.0,31.0,677500.0,243.0
676500.0,194.0,678000.0,210.0
676000.0,252.0,678500.0,223.0
TimeStamp,2014-01-29D09:22:15.259755300
677000.0,51.0,677500.0,250.0
676500.0,197.0,678000.0,205.0
676000.0,252.0,678500.0,223.0
TimeStamp,2014-01-29D09:22:15.264755300
677000.0,56.0,677500.0,247.0
676500.0,206.0,678000.0,196.0
676000.0,258.0,678500.0,223.0
TimeStamp,2014-01-29D09:22:15.265755300
677000.0,61.0,677500.0,250.0
676500.0,206.0,678000.0,196.0
676000.0,258.0,678500.0,223.0
TimeStamp,2014-01-29D09:22:15.265755300
677000.0,61.0,677500.0,250.0
676500.0,214.0,678000.0,201.0
676000.0,255.0,678500.0,223.0
TimeStamp,2014-01-29D09:22:15.266755300
677000.0,61.0,677500.0,250.0
676500.0,214.0,678000.0,205.0
676000.0,255.0,678500.0,223.0
TimeStamp,2014-01-29D09:22:15.267755300
677000.0,61.0,677500.0,247.0
676500.0,214.0,678000.0,205.0
676000.0,255.0,678500.0,223.0
TimeStamp,2014-01-29D09:22:15.270755300
677000.0,61.0,677500.0,247.0
676500.0,214.0,678000.0,196.0
676000.0,255.0,678500.0,223.0
TimeStamp,2014-01-29D09:22:15.315755300
677000.0,61.0,677500.0,247.0
676500.0,214.0,678000.0,196.0
676000.0,255.0,678500.0,223.0
TimeStamp,2014-01-29D09:22:15.464755300
677000.0,61.0,677500.0,247.0
676500.0,214.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:15.641755300
677000.0,61.0,677500.0,248.0
676500.0,214.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:15.756755300
677000.0,61.0,677500.0,248.0
676500.0,214.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:15.756755300
677000.0,61.0,677500.0,248.0
676500.0,214.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:15.811755300
677000.0,61.0,677500.0,248.0
676500.0,214.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:15.811755300
677000.0,61.0,677500.0,248.0
676500.0,214.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:15.915755300
677000.0,61.0,677500.0,248.0
676500.0,214.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:15.915755300
677000.0,61.0,677500.0,248.0
676500.0,214.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:15.941755300
677000.0,61.0,677500.0,258.0
676500.0,214.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:15.942755300
677000.0,61.0,677500.0,259.0
676500.0,214.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:15.945755200
677000.0,61.0,677500.0,262.0
676500.0,214.0,678000.0,205.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:16.153743300
677000.0,51.0,677500.0,262.0
676500.0,211.0,678000.0,205.0
676000.0,258.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:16.213743300
677000.0,51.0,677500.0,262.0
676500.0,201.0,678000.0,205.0
676000.0,258.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:16.264743300
677000.0,51.0,677500.0,262.0
676500.0,196.0,678000.0,205.0
676000.0,258.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:16.486743300
677000.0,55.0,677500.0,262.0
676500.0,196.0,678000.0,205.0
676000.0,258.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:16.726743300
677000.0,55.0,677500.0,262.0
676500.0,196.0,678000.0,205.0
676000.0,258.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:16.883743300
677000.0,55.0,677500.0,262.0
676500.0,204.0,678000.0,205.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:16.890743300
677000.0,55.0,677500.0,259.0
676500.0,204.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:17.011736800
677000.0,55.0,677500.0,259.0
676500.0,214.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:18.950719300
677000.0,55.0,677500.0,262.0
676500.0,214.0,678000.0,205.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:19.102707300
677000.0,55.0,677500.0,262.0
676500.0,215.0,678000.0,205.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:19.344707300
677000.0,55.0,677500.0,259.0
676500.0,215.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:23.120659300
677000.0,65.0,677500.0,259.0
676500.0,215.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:23.220659300
677000.0,75.0,677500.0,259.0
676500.0,215.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:23.498659300
677000.0,75.0,677500.0,259.0
676500.0,215.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:24.091647300
677000.0,75.0,677500.0,259.0
676500.0,215.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:24.093647300
677000.0,75.0,677500.0,259.0
676500.0,215.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:24.379647300
677000.0,65.0,677500.0,259.0
676500.0,215.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:25.342635300
677000.0,65.0,677500.0,259.0
676500.0,215.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:25.343635300
677000.0,65.0,677500.0,259.0
676500.0,215.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:25.839635300
677000.0,65.0,677500.0,259.0
676500.0,205.0,678000.0,196.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:26.041627700
677000.0,65.0,677500.0,259.0
676500.0,205.0,678000.0,193.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:26.388623300
677000.0,55.0,677500.0,259.0
676500.0,205.0,678000.0,193.0
676000.0,255.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:26.396623300
677000.0,55.0,677500.0,259.0
676500.0,202.0,678000.0,205.0
676000.0,258.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:26.444623300
677000.0,55.0,677500.0,259.0
676500.0,202.0,678000.0,205.0
676000.0,258.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:26.909623300
677000.0,25.0,677500.0,259.0
676500.0,202.0,678000.0,205.0
676000.0,258.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:27.154611300
677000.0,25.0,677500.0,259.0
676500.0,202.0,678000.0,205.0
676000.0,258.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:27.161611300
677000.0,25.0,677500.0,259.0
676500.0,202.0,678000.0,205.0
676000.0,258.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:27.228611300
677000.0,35.0,677500.0,259.0
676500.0,202.0,678000.0,205.0
676000.0,258.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:27.429611300
677000.0,35.0,677500.0,259.0
676500.0,202.0,678000.0,205.0
676000.0,258.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:27.816611300
677000.0,35.0,677500.0,259.0
676500.0,202.0,678000.0,205.0
676000.0,258.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:28.429599300
677000.0,35.0,677500.0,259.0
676500.0,202.0,678000.0,205.0
676000.0,258.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:28.543599300
677000.0,35.0,677500.0,259.0
676500.0,202.0,678000.0,205.0
676000.0,258.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:28.744599300
677000.0,35.0,677500.0,259.0
676500.0,202.0,678000.0,205.0
676000.0,258.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:28.946599300
677000.0,25.0,677500.0,259.0
676500.0,202.0,678000.0,205.0
676000.0,258.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:29.345587300
677000.0,25.0,677500.0,259.0
676500.0,202.0,678000.0,205.0
676000.0,218.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:29.348587300
677000.0,25.0,677500.0,259.0
676500.0,202.0,678000.0,205.0
676000.0,218.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:29.351587300
677000.0,25.0,677500.0,299.0
676500.0,202.0,678000.0,205.0
676000.0,218.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:30.410575300
677000.0,25.0,677500.0,283.0
676500.0,202.0,678000.0,205.0
676000.0,218.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:30.411575300
677000.0,25.0,677500.0,203.0
676500.0,202.0,678000.0,205.0
676000.0,218.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:30.513575300
677000.0,25.0,677500.0,203.0
676500.0,122.0,678000.0,205.0
676000.0,218.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:30.653575300
677000.0,25.0,677500.0,203.0
676500.0,117.0,678000.0,205.0
676000.0,218.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:33.571539300
677000.0,25.0,677500.0,203.0
676500.0,117.0,678000.0,205.0
676000.0,218.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:34.081529300
677000.0,25.0,677500.0,203.0
676500.0,117.0,678000.0,205.0
676000.0,218.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:34.105527300
677000.0,26.0,677500.0,203.0
676500.0,117.0,678000.0,205.0
676000.0,218.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:34.428527300
677000.0,1.0,677500.0,203.0
676500.0,109.0,678000.0,205.0
676000.0,212.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:34.983527300
677000.0,1.0,677500.0,203.0
676500.0,109.0,678000.0,205.0
676000.0,152.0,678500.0,233.0
TimeStamp,2014-01-29D09:22:34.990526700
676500.0,90.0,677000.0,59.0
676000.0,152.0,677500.0,203.0
675500.0,214.0,678000.0,205.0
TimeStamp,2014-01-29D09:22:34.991526600
676500.0,90.0,677000.0,69.0
676000.0,152.0,677500.0,202.0
675500.0,214.0,678000.0,205.0
TimeStamp,2014-01-29D09:22:34.994526300
676500.0,80.0,677000.0,79.0
676000.0,132.0,677500.0,202.0
675500.0,224.0,678000.0,205.0
TimeStamp,2014-01-29D09:22:34.999525800
676500.0,90.0,677000.0,79.0
676000.0,132.0,677500.0,202.0
675500.0,234.0,678000.0,205.0
TimeStamp,2014-01-29D09:22:35.001525600
676500.0,90.0,677000.0,79.0
676000.0,132.0,677500.0,202.0
675500.0,254.0,678000.0,211.0
TimeStamp,2014-01-29D09:22:35.004525300
676500.0,90.0,677000.0,79.0
676000.0,132.0,677500.0,202.0
675500.0,254.0,678000.0,231.0
TimeStamp,2014-01-29D09:22:35.005525200
676500.0,90.0,677000.0,75.0
676000.0,132.0,677500.0,202.0
675500.0,249.0,678000.0,231.0
TimeStamp,2014-01-29D09:22:35.006525100
676500.0,93.0,677000.0,70.0
676000.0,132.0,677500.0,202.0
675500.0,249.0,678000.0,231.0
TimeStamp,2014-01-29D09:22:35.013524400
676500.0,90.0,677000.0,70.0
676000.0,132.0,677500.0,202.0
675500.0,254.0,678000.0,236.0
TimeStamp,2014-01-29D09:22:35.021523600
676500.0,89.0,677000.0,73.0
676000.0,132.0,677500.0,202.0
675500.0,254.0,678000.0,236.0
TimeStamp,2014-01-29D09:22:35.056520100
676500.0,89.0,677000.0,73.0
676000.0,132.0,677500.0,202.0
675500.0,254.0,678000.0,241.0
TimeStamp,2014-01-29D09:22:35.063519400
676500.0,89.0,677000.0,73.0
676000.0,132.0,677500.0,202.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:35.093516400
676500.0,89.0,677000.0,73.0
676000.0,132.0,677500.0,202.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:35.132515300
676500.0,89.0,677000.0,73.0
676000.0,132.0,677500.0,202.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:35.201515300
676500.0,89.0,677000.0,73.0
676000.0,132.0,677500.0,201.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:35.356515300
676500.0,89.0,677000.0,63.0
676000.0,132.0,677500.0,201.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:35.490515300
676500.0,89.0,677000.0,63.0
676000.0,132.0,677500.0,201.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:35.503515300
676500.0,89.0,677000.0,64.0
676000.0,132.0,677500.0,201.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:35.656515300
676500.0,89.0,677000.0,64.0
676000.0,132.0,677500.0,201.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:35.752515300
676500.0,89.0,677000.0,64.0
676000.0,132.0,677500.0,201.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:35.902515300
676500.0,89.0,677000.0,84.0
676000.0,132.0,677500.0,201.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:36.135503300
676500.0,89.0,677000.0,94.0
676000.0,132.0,677500.0,201.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:36.137503300
676500.0,89.0,677000.0,94.0
676000.0,132.0,677500.0,201.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:36.837503300
676500.0,89.0,677000.0,84.0
676000.0,132.0,677500.0,201.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:37.035498500
676500.0,89.0,677000.0,94.0
676000.0,132.0,677500.0,201.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:37.620491300
676500.0,89.0,677000.0,92.0
676000.0,132.0,677500.0,201.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:37.721491300
676500.0,89.0,677000.0,92.0
676000.0,132.0,677500.0,201.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:38.931479300
676500.0,89.0,677000.0,82.0
676000.0,132.0,677500.0,201.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:39.384467300
676500.0,89.0,677000.0,79.0
676000.0,192.0,677500.0,201.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:39.384467300
676500.0,89.0,677000.0,31.0
676000.0,192.0,677500.0,201.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:39.387467300
676500.0,89.0,677000.0,41.0
676000.0,192.0,677500.0,194.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:39.737467300
676500.0,89.0,677000.0,31.0
676000.0,192.0,677500.0,194.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:39.861467300
676500.0,79.0,677000.0,31.0
676000.0,192.0,677500.0,194.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:39.862467300
676500.0,79.0,677000.0,51.0
676000.0,192.0,677500.0,194.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:40.235455300
676500.0,79.0,677000.0,51.0
676000.0,132.0,677500.0,194.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:40.245455300
676500.0,89.0,677000.0,99.0
676000.0,132.0,677500.0,194.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:40.427455300
676500.0,89.0,677000.0,99.0
676000.0,132.0,677500.0,194.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:40.919455300
676500.0,89.0,677000.0,79.0
676000.0,132.0,677500.0,194.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:40.988455300
676500.0,89.0,677000.0,79.0
676000.0,192.0,677500.0,194.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:40.989455300
676500.0,89.0,677000.0,31.0
676000.0,192.0,677500.0,194.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:41.359443300
676500.0,89.0,677000.0,51.0
676000.0,192.0,677500.0,194.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:42.749431300
676500.0,89.0,677000.0,51.0
676000.0,132.0,677500.0,194.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:42.788431300
676500.0,89.0,677000.0,99.0
676000.0,132.0,677500.0,194.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:42.791431300
676500.0,89.0,677000.0,89.0
676000.0,132.0,677500.0,194.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:42.920431300
676500.0,89.0,677000.0,79.0
676000.0,132.0,677500.0,194.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:43.616419300
676500.0,89.0,677000.0,77.0
676000.0,132.0,677500.0,194.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:43.774419300
676500.0,89.0,677000.0,76.0
676000.0,132.0,677500.0,194.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:44.327407300
676500.0,85.0,677000.0,76.0
676000.0,128.0,677500.0,194.0
675500.0,254.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:44.327407300
676500.0,85.0,677000.0,76.0
676000.0,128.0,677500.0,194.0
675500.0,250.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:44.328407300
676500.0,85.0,677000.0,76.0
676000.0,128.0,677500.0,194.0
675500.0,250.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:44.329407300
676500.0,85.0,677000.0,76.0
676000.0,128.0,677500.0,194.0
675500.0,250.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:44.330407300
676500.0,85.0,677000.0,76.0
676000.0,128.0,677500.0,194.0
675500.0,250.0,678000.0,249.0
TimeStamp,2014-01-29D09:22:44.331407300
676500.0,85.0,677000.0,76.0
676000.0,128.0,677500.0,194.0
675500.0,250.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:44.333407300
676500.0,85.0,677000.0,76.0
676000.0,128.0,677500.0,194.0
675500.0,250.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:44.398407300
676500.0,85.0,677000.0,88.0
676000.0,128.0,677500.0,194.0
675500.0,250.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:44.461407300
676500.0,85.0,677000.0,89.0
676000.0,128.0,677500.0,194.0
675500.0,250.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:45.048402800
676500.0,85.0,677000.0,89.0
676000.0,128.0,677500.0,194.0
675500.0,250.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:45.049402700
676500.0,85.0,677000.0,89.0
676000.0,128.0,677500.0,194.0
675500.0,250.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:45.645395300
676500.0,85.0,677000.0,79.0
676000.0,128.0,677500.0,194.0
675500.0,250.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:46.545383300
676500.0,85.0,677000.0,69.0
676000.0,128.0,677500.0,194.0
675500.0,250.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:46.567383300
676500.0,85.0,677000.0,69.0
676000.0,128.0,677500.0,194.0
675500.0,250.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:46.853383300
676500.0,85.0,677000.0,69.0
676000.0,128.0,677500.0,194.0
675500.0,250.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:46.948383300
676500.0,85.0,677000.0,59.0
676000.0,128.0,677500.0,194.0
675500.0,250.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:46.991383300
676500.0,85.0,677000.0,59.0
676000.0,188.0,677500.0,194.0
675500.0,250.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:46.991383300
676500.0,85.0,677000.0,11.0
676000.0,188.0,677500.0,194.0
675500.0,250.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:46.994383300
676500.0,85.0,677000.0,21.0
676000.0,188.0,677500.0,194.0
675500.0,250.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:47.063377700
676500.0,85.0,677000.0,21.0
676000.0,188.0,677500.0,194.0
675500.0,270.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:47.906371300
676500.0,82.0,677000.0,11.0
676000.0,188.0,677500.0,194.0
675500.0,270.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:48.412359300
676500.0,82.0,677000.0,11.0
676000.0,188.0,677500.0,194.0
675500.0,270.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:48.443359300
676500.0,82.0,677000.0,1.0
676000.0,188.0,677500.0,194.0
675500.0,270.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:48.445359300
676500.0,82.0,677000.0,1.0
676000.0,188.0,677500.0,184.0
675500.0,270.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:48.447359300
676500.0,82.0,677000.0,1.0
676000.0,188.0,677500.0,184.0
675500.0,270.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:48.519359300
676500.0,82.0,677000.0,1.0
676000.0,188.0,677500.0,184.0
675500.0,270.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:48.663359300
676500.0,82.0,677000.0,1.0
676000.0,188.0,677500.0,184.0
675500.0,270.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:48.664359300
676500.0,82.0,677000.0,1.0
676000.0,188.0,677500.0,184.0
675500.0,270.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:48.743359300
676500.0,82.0,677000.0,1.0
676000.0,188.0,677500.0,194.0
675500.0,270.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:48.895359300
676500.0,82.0,677000.0,1.0
676000.0,188.0,677500.0,194.0
675500.0,250.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:49.248347300
676500.0,82.0,677500.0,194.0
676000.0,188.0,678000.0,245.0
675500.0,250.0,678500.0,198.0
TimeStamp,2014-01-29D09:22:49.255347300
676500.0,82.0,677500.0,184.0
676000.0,188.0,678000.0,245.0
675500.0,250.0,678500.0,198.0
TimeStamp,2014-01-29D09:22:49.256347300
676500.0,82.0,677500.0,185.0
676000.0,188.0,678000.0,245.0
675500.0,250.0,678500.0,198.0
TimeStamp,2014-01-29D09:22:49.548347300
676500.0,82.0,677500.0,184.0
676000.0,188.0,678000.0,245.0
675500.0,250.0,678500.0,198.0
TimeStamp,2014-01-29D09:22:49.612347300
676500.0,82.0,677000.0,1.0
676000.0,188.0,677500.0,184.0
675500.0,250.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:49.766347300
676500.0,82.0,677000.0,1.0
676000.0,188.0,677500.0,194.0
675500.0,250.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:50.526335300
676500.0,82.0,677000.0,1.0
676000.0,188.0,677500.0,194.0
675500.0,270.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:50.546335300
676500.0,82.0,677000.0,1.0
676000.0,188.0,677500.0,194.0
675500.0,270.0,678000.0,245.0
TimeStamp,2014-01-29D09:22:51.578323300
677000.0,5.0,677500.0,194.0
676500.0,82.0,678000.0,245.0
676000.0,188.0,678500.0,198.0
TimeStamp,2014-01-29D09:22:51.581323300
677000.0,5.0,677500.0,185.0
676500.0,82.0,678000.0,245.0
676000.0,188.0,678500.0,198.0
TimeStamp,2014-01-29D09:22:51.583323300
677000.0,35.0,677500.0,185.0
676500.0,82.0,678000.0,225.0
676000.0,188.0,678500.0,198.0
TimeStamp,2014-01-29D09:22:51.586323300
677000.0,35.0,677500.0,193.0
676500.0,82.0,678000.0,225.0
676000.0,208.0,678500.0,198.0
TimeStamp,2014-01-29D09:22:51.588323300
677000.0,36.0,677500.0,193.0
676500.0,92.0,678000.0,225.0
676000.0,208.0,678500.0,218.0
TimeStamp,2014-01-29D09:22:51.590323300
677000.0,36.0,677500.0,203.0
676500.0,105.0,678000.0,225.0
676000.0,208.0,678500.0,218.0
TimeStamp,2014-01-29D09:22:51.595323300
677000.0,46.0,677500.0,203.0
676500.0,105.0,678000.0,219.0
676000.0,214.0,678500.0,218.0
TimeStamp,2014-01-29D09:22:51.596323300
677000.0,46.0,677500.0,203.0
676500.0,108.0,678000.0,214.0
676000.0,211.0,678500.0,218.0
TimeStamp,2014-01-29D09:22:51.598323300
677000.0,51.0,677500.0,203.0
676500.0,123.0,678000.0,211.0
676000.0,211.0,678500.0,221.0
TimeStamp,2014-01-29D09:22:51.599323300
677000.0,51.0,677500.0,203.0
676500.0,123.0,678000.0,201.0
676000.0,211.0,678500.0,221.0
TimeStamp,2014-01-29D09:22:51.603323300
677000.0,56.0,677500.0,203.0
676500.0,123.0,678000.0,198.0
676000.0,211.0,678500.0,221.0
TimeStamp,2014-01-29D09:22:51.606323300
677000.0,71.0,677500.0,203.0
676500.0,123.0,678000.0,198.0
676000.0,211.0,678500.0,221.0
TimeStamp,2014-01-29D09:22:51.607323300
677000.0,71.0,677500.0,203.0
676500.0,123.0,678000.0,198.0
676000.0,211.0,678500.0,219.0
TimeStamp,2014-01-29D09:22:51.611323300
677000.0,71.0,677500.0,203.0
676500.0,128.0,678000.0,201.0
676000.0,211.0,678500.0,219.0
TimeStamp,2014-01-29D09:22:51.879323300
677000.0,71.0,677500.0,203.0
676500.0,128.0,678000.0,201.0
676000.0,211.0,678500.0,219.0
TimeStamp,2014-01-29D09:22:51.882323300
677000.0,71.0,677500.0,203.0
676500.0,128.0,678000.0,201.0
676000.0,211.0,678500.0,219.0
TimeStamp,2014-01-29D09:22:51.975323300
677000.0,71.0,677500.0,204.0
676500.0,128.0,678000.0,201.0
676000.0,211.0,678500.0,219.0
TimeStamp,2014-01-29D09:22:52.056319400
677000.0,71.0,677500.0,203.0
676500.0,128.0,678000.0,201.0
676000.0,211.0,678500.0,219.0
TimeStamp,2014-01-29D09:22:52.155311300
677000.0,71.0,677500.0,203.0
676500.0,128.0,678000.0,201.0
676000.0,211.0,678500.0,219.0
TimeStamp,2014-01-29D09:22:52.347311300
677000.0,71.0,677500.0,203.0
676500.0,128.0,678000.0,201.0
676000.0,211.0,678500.0,219.0
TimeStamp,2014-01-29D09:22:52.600311300
677000.0,71.0,677500.0,203.0
676500.0,128.0,678000.0,201.0
676000.0,211.0,678500.0,219.0
TimeStamp,2014-01-29D09:22:52.905311300
677000.0,71.0,677500.0,203.0
676500.0,128.0,678000.0,201.0
676000.0,211.0,678500.0,219.0
TimeStamp,2014-01-29D09:22:53.145299300
677000.0,71.0,677500.0,203.0
676500.0,128.0,678000.0,201.0
676000.0,211.0,678500.0,219.0
TimeStamp,2014-01-29D09:22:53.148299300
677000.0,71.0,677500.0,203.0
676500.0,128.0,678000.0,201.0
676000.0,211.0,678500.0,219.0
TimeStamp,2014-01-29D09:22:54.651287300
677000.0,81.0,677500.0,203.0
676500.0,128.0,678000.0,201.0
676000.0,211.0,678500.0,219.0
TimeStamp,2014-01-29D09:22:54.822287300
677000.0,81.0,677500.0,203.0
676500.0,128.0,678000.0,201.0
676000.0,211.0,678500.0,219.0
TimeStamp,2014-01-29D09:22:55.223275300
677000.0,81.0,677500.0,203.0
676500.0,128.0,678000.0,193.0
676000.0,211.0,678500.0,219.0
TimeStamp,2014-01-29D09:22:55.345275300
677000.0,71.0,677500.0,203.0
676500.0,128.0,678000.0,193.0
676000.0,211.0,678500.0,219.0
